
1627673624,Yearn-crvDUSD,1.027685172842227,Yearn-crvUSDN,1.0257090466984224,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0244375079150025,CURVE-crvDUSD,1.0114988315995954,CURVE-crvUSDN,1.0330627818146065,CURVE-crvOBTC,1.0033738989421157,CURVE-crvBBTC,1.007038327209574,Yearn-crvUSDP,1.022775349705607,CURVE-crvUSDP,1.0053207257703223,Yearn-crvEURS,1.026416125024703,CURVE-crvEURS,1.0024126284046686,Yearn-USDC,1.066302e-12,Yearn-crvPBTC,1.0236382571249145,CURVE-crvPBTC,1.0045637796498974,Yearn-crvTBTC,1.0092480845714222,CURVE-crvTBTC,1.0042209153478738
1627673649,Yearn-crvDUSD,1.027685172842227,Yearn-crvUSDN,1.0257090523716048,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0244375079150025,CURVE-crvDUSD,1.0114988315995954,CURVE-crvUSDN,1.0330627818146065,CURVE-crvOBTC,1.0033738989421157,CURVE-crvBBTC,1.007038327209574,Yearn-crvUSDP,1.022775349705607,CURVE-crvUSDP,1.0053207257703223,Yearn-crvEURS,1.026416126785841,CURVE-crvEURS,1.0024126284046686,Yearn-USDC,1.066302e-12,Yearn-crvPBTC,1.0236382571249145,CURVE-crvPBTC,1.0045637796498974,Yearn-crvTBTC,1.0092480845714222,CURVE-crvTBTC,1.0042209153478738
1627706501,Yearn-crvDUSD,1.027685172842227,Yearn-crvUSDN,1.0258489945379377,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0244375079150025,CURVE-crvDUSD,1.0115022126685516,CURVE-crvUSDN,1.0330682694885156,CURVE-crvOBTC,1.0033746061904945,CURVE-crvBBTC,1.0070410299452714,Yearn-crvUSDP,1.022775349705607,CURVE-crvUSDP,1.0053248154183307,Yearn-crvEURS,1.0265692632771142,CURVE-crvEURS,1.0024127160399834,Yearn-USDC,1.06635e-12,Yearn-crvPBTC,1.0236382571249145,CURVE-crvPBTC,1.0045643597399379,Yearn-crvTBTC,1.0092480845714222,CURVE-crvTBTC,1.0042230157195475
1627724674,Yearn-crvDUSD,1.027685172842227,Yearn-crvUSDN,1.0259135841385296,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0244375079150025,CURVE-crvDUSD,1.0115038004171832,CURVE-crvUSDN,1.0330694316829394,CURVE-crvOBTC,1.0033751021027026,CURVE-crvBBTC,1.007041740854622,Yearn-crvUSDP,1.022775349705607,CURVE-crvUSDP,1.005326776857351,Yearn-crvEURS,1.0265733465336837,CURVE-crvEURS,1.0024128480173613,Yearn-USDC,1.06635e-12,Yearn-crvPBTC,1.0236382571249145,CURVE-crvPBTC,1.0045648919694814,Yearn-crvTBTC,1.0093014176096708,CURVE-crvTBTC,1.004224100488227
1627799182,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262508201432532,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251708791568432,CURVE-crvDUSD,1.0115177758962908,CURVE-crvUSDN,1.0330798718172332,CURVE-crvOBTC,1.0033775018179585,CURVE-crvBBTC,1.0070508583399957,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053365731740551,Yearn-crvEURS,1.0268758031333909,CURVE-crvEURS,1.0024145602776013,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680018321608,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.00423217974597
1627800854,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262553003534263,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251771848374323,CURVE-crvDUSD,1.0115178771108142,CURVE-crvUSDN,1.033080280891473,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053366930875733,Yearn-crvEURS,1.0268901770305947,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
1627800900,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262554540068438,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251774010972359,CURVE-crvDUSD,1.0115178771554183,CURVE-crvUSDN,1.0330802809411908,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053366931404182,Yearn-crvEURS,1.0268906699981883,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
1627800921,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262554540068438,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251774390375523,CURVE-crvDUSD,1.0115178771554183,CURVE-crvUSDN,1.0330802809411908,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053366931404182,Yearn-crvEURS,1.026890756483731,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
1627800956,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262555887905433,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251775907988179,CURVE-crvDUSD,1.0115178771554183,CURVE-crvUSDN,1.0330802809411908,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053366931404182,Yearn-crvEURS,1.026891102425902,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
1627800984,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262555887905433,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.0251775907988179,CURVE-crvDUSD,1.0115178771554183,CURVE-crvUSDN,1.0330802809411908,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053366931404182,Yearn-crvEURS,1.026891137020119,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
1627801079,Yearn-crvDUSD,1.027792602335298,Yearn-crvUSDN,1.0262559419238362,Yearn-crvBBTC,1.0108394578296724,Yearn-crvOBTC,1.025178087816963,CURVE-crvDUSD,1.0115178771554183,CURVE-crvUSDN,1.0330802809411908,CURVE-crvOBTC,1.003377559868034,CURVE-crvBBTC,1.007050911677503,Yearn-crvUSDP,1.023141575629125,CURVE-crvUSDP,1.0053367613448032,Yearn-crvEURS,1.0268923478177174,CURVE-crvEURS,1.002414560853183,Yearn-USDC,1.066447e-12,Yearn-crvPBTC,1.0237154184047974,CURVE-crvPBTC,1.0045680610343546,Yearn-crvTBTC,1.00973319497936,CURVE-crvTBTC,1.0042323196377654
